age,annual_income,intent,bhk_preference,bhk_enquired,stated_budget,rate_psf,carpet_sqft,property_ticket,downpayment_pct,loan_amount,emi_monthly,emi_to_income,affordability_ratio,budget_match,bhk_match,_true_p,converted,city_Bengaluru,city_Chennai,city_Delhi-NCR,city_Hyderabad,city_Kolkata,city_Mumbai-MMR,city_Pune
70,178939,0,3,3,17405102,8740,1453,12702665,0.23,9779343,85487,5.733,70.99,0,1,0.0,0,0,0,0,1,0,0,0
42,1615399,0,4,4,9255685,8000,2788,22302765,0.233,17105669,149531,1.111,13.81,0,1,0.00051,0,0,0,0,0,0,1,0
36,1456244,0,3,4,18757863,8800,2540,22353984,0.177,18390900,160766,1.325,15.35,1,0,0.00034,0,1,0,0,0,0,0,0
28,1696685,0,3,3,5788361,4950,1496,7404739,0.241,5617061,49102,0.347,4.36,1,1,0.00489,0,0,0,1,0,0,0,0
41,1963367,0,3,3,24321342,5030,1303,6552893,0.164,5475693,47866,0.293,3.34,0,1,0.08012,0,0,0,0,0,1,0,0
35,3417389,1,3,3,38634034,19800,1219,24143131,0.24,18353825,160442,0.563,7.06,0,1,0.0013,0,0,0,0,0,0,0,1
54,2322072,0,1,2,12798186,13700,803,10999420,0.204,8760596,76582,0.396,4.74,1,0,0.01197,0,0,0,0,0,0,1,0
57,1775894,0,2,1,24757137,11200,536,5998246,0.179,4926827,43068,0.291,3.38,0,0,0.03608,0,0,0,0,0,0,1,0
63,1457213,1,2,2,50706821,7750,894,6931622,0.222,5389796,47116,0.388,4.76,0,1,0.01286,0,0,0,0,0,0,1,0
38,1611984,0,2,2,7620088,7750,836,6478337,0.275,4695238,41044,0.306,4.02,1,1,0.026,0,0,0,0,0,0,1,0
52,1349717,0,3,3,9324915,11000,1134,12468757,0.264,9179469,80243,0.713,9.24,1,1,0.00138,0,0,0,1,0,0,0,0
63,1229940,0,2,2,6383422,8000,979,7830541,0.217,6132805,53611,0.523,6.37,1,1,0.00814,0,0,0,0,0,0,1,0
44,3286978,1,1,1,2413000,19800,432,8552218,0.164,7148987,62494,0.228,2.6,0,1,0.01123,1,0,0,0,0,0,0,1
71,1633634,1,3,3,14134932,6900,1160,8006812,0.171,6633791,57990,0.426,4.9,0,1,0.01573,0,0,0,1,0,0,0,0
48,1350358,0,3,3,7666188,7700,1250,9624490,0.17,7985389,69805,0.62,7.13,0,1,0.00019,0,0,0,0,0,0,0,1
71,654784,1,4,4,3338679,11200,1772,19851001,0.154,16786231,146739,2.689,30.32,0,1,7e-05,0,0,0,0,0,0,1,0
43,713372,0,3,3,10796539,6550,1408,9219949,0.296,6494619,56774,0.955,12.92,1,1,0.00168,0,0,0,0,1,0,0,0
38,2341765,0,3,3,11908442,5820,1260,7333436,0.156,6187201,54086,0.277,3.13,0,1,0.02437,0,0,0,1,0,0,0,0
43,160270,1,2,1,35581587,4950,545,2697337,0.215,2118360,18518,1.387,16.83,0,0,0.0001,0,0,0,1,0,0,0,0
49,2947339,1,3,2,16067028,44000,934,41100865,0.261,30387727,265638,1.082,13.95,0,0,0.00016,0,0,0,0,0,0,1,0
64,1379405,1,2,2,3959225,8000,1040,8321925,0.258,6171160,53946,0.469,6.03,0,1,0.00141,0,0,0,0,0,0,1,0
33,781310,0,3,3,3067236,6800,1482,10078116,0.287,7185670,62814,0.965,12.9,0,1,0.00373,0,0,1,0,0,0,0,0
58,1761938,0,3,3,80000000,16650,1219,20294580,0.169,16860415,147387,1.004,11.52,0,1,0.00072,0,1,0,0,0,0,0,0
42,1358210,0,2,2,11901917,8780,794,6974673,0.167,5809876,50788,0.449,5.14,0,1,0.00455,0,1,0,0,0,0,0,0
41,3308738,1,2,2,14126931,19800,851,16850025,0.221,13122096,114708,0.416,5.09,0,1,0.00409,0,0,0,0,0,0,0,1
37,9600000,0,2,2,13351406,11000,823,9053600,0.266,6647009,58106,0.073,0.94,1,1,0.02767,0,0,0,1,0,0,0,0
28,147625,1,3,3,18799172,6565,1584,10397038,0.26,7690368,67226,5.465,70.43,0,1,0.0,0,0,1,0,0,0,0,0
39,4410049,0,2,2,9866959,11200,671,7520140,0.239,5721312,50014,0.136,1.71,0,1,0.00581,0,0,0,0,0,0,1,0
74,3361354,0,2,2,8047548,7650,1045,7994666,0.187,6501936,56838,0.203,2.38,1,1,0.1182,0,0,1,0,0,0,0,0
35,1305319,0,3,3,4215505,7750,1046,8104512,0.172,6709461,58652,0.539,6.21,0,1,0.00064,0,0,0,0,0,0,1,0
45,245956,1,2,2,24634186,19800,890,17622701,0.27,12866119,112471,5.487,71.65,1,1,0.0,0,0,0,0,0,0,0,1
39,1416870,1,3,4,6136063,7000,2187,15311438,0.236,11694550,102229,0.866,10.81,0,0,4e-05,0,0,0,0,0,0,0,1
32,3096248,0,3,3,10524445,11200,1267,14191262,0.198,11387678,99547,0.386,4.58,1,1,0.004,0,0,0,0,0,0,1,0
52,4755490,0,3,3,5323955,13700,1429,19581800,0.184,15969148,139596,0.352,4.12,0,1,0.00482,0,0,0,0,0,0,1,0
40,1775666,0,2,2,5114244,8780,1027,9018255,0.251,6753270,59035,0.399,5.08,0,1,0.00134,0,1,0,0,0,0,0,0
42,1741415,0,2,2,15719287,16700,867,14481592,0.226,11207415,97971,0.675,8.32,0,1,0.00016,0,0,0,0,0,1,0,0
66,1478965,0,3,4,15907891,7730,1886,14578079,0.216,11429195,99910,0.811,9.86,0,0,0.00229,0,0,0,0,0,0,0,1
60,2962159,0,2,2,11636641,7650,723,5528898,0.274,4016496,35111,0.142,1.87,0,1,0.0149,0,0,1,0,0,0,0,0
37,3716157,1,2,1,4481899,8740,459,4011889,0.286,2864883,25044,0.081,1.08,1,0,0.00069,0,0,0,0,1,0,0,0
35,1222278,0,3,3,3479720,8800,1359,11962689,0.192,9660305,84447,0.829,9.79,0,1,0.00023,0,1,0,0,0,0,0,0
30,3943568,1,4,4,6907171,4950,1689,8362019,0.237,6382785,55796,0.17,2.12,1,1,0.01695,0,0,0,1,0,0,0,0
57,1913408,0,2,1,5597732,24950,550,13731767,0.256,10220752,89346,0.56,7.18,0,0,0.00054,0,0,0,0,0,0,1,0
48,3211891,0,2,2,5289253,13700,750,10272600,0.182,8399976,73429,0.274,3.2,0,1,0.00264,0,0,0,0,0,0,1,0
52,6935512,0,3,3,13880284,8740,1510,13196059,0.265,9693171,84734,0.147,1.9,1,1,0.00215,0,0,0,0,1,0,0,0
53,1129281,0,3,3,9101255,6320,1491,9424478,0.189,7646307,66841,0.71,8.35,1,1,9e-05,0,0,0,0,1,0,0,0
55,7722583,1,2,2,14404118,44000,713,31372601,0.196,25218853,220454,0.343,4.06,0,1,0.00165,0,0,0,0,0,0,1,0
49,1925123,0,2,2,7199471,7700,980,7544584,0.173,6237305,54524,0.34,3.92,1,1,0.0099,0,0,0,0,0,0,0,1
57,1905110,0,3,2,11846844,7730,995,7692982,0.259,5701368,49839,0.314,4.04,0,0,0.01647,0,0,0,0,0,0,0,1
71,4185134,0,4,4,6108328,8740,1776,15522801,0.185,12645290,110540,0.317,3.71,0,1,0.01345,0,0,0,0,1,0,0,0
38,3236727,1,1,1,17065270,7000,508,3557794,0.244,2689629,23512,0.087,1.1,0,1,0.00839,0,0,0,0,0,0,0,1
61,2339976,0,2,2,6043956,16650,972,16190881,0.252,12117929,105930,0.543,6.92,0,1,0.0018,0,1,0,0,0,0,0,0
67,3648017,0,2,1,27519163,8780,505,4435063,0.288,3157226,27599,0.091,1.22,0,0,0.03079,0,1,0,0,0,0,0,0
45,1975375,0,3,2,11307192,8780,950,8337880,0.252,6235086,54505,0.331,4.22,0,0,0.02306,0,1,0,0,0,0,0,0
56,996315,0,2,3,80000000,5820,1096,6377983,0.21,5037120,44033,0.53,6.4,0,0,0.00413,0,0,0,1,0,0,0,0
60,371308,1,4,4,9289532,8740,2170,18964123,0.215,14894053,130198,4.208,51.07,0,1,1e-05,0,0,0,0,1,0,0,0
34,645461,1,2,3,8637027,8780,1287,11300951,0.257,8395157,73387,1.364,17.51,0,0,3e-05,0,1,0,0,0,0,0,0
47,4525545,0,3,3,8376686,24950,1470,36673702,0.286,26185802,228907,0.607,8.1,0,1,0.00011,0,0,0,0,0,0,1,0
65,2224022,0,3,3,13548591,8000,1085,8680570,0.171,7198390,62926,0.34,3.9,0,1,0.0015,0,0,0,0,0,0,1,0
40,544271,0,3,2,7102672,5820,992,5771664,0.203,4598966,40202,0.886,10.6,1,0,0.00084,0,0,0,1,0,0,0,0
62,1256169,1,3,3,6642388,6320,1573,9939025,0.257,7382294,64533,0.616,7.91,0,1,0.00056,0,0,0,0,1,0,0,0
40,1132732,0,1,2,56875313,7750,722,5596190,0.17,4645154,40606,0.43,4.94,0,0,0.00487,0,0,0,0,0,0,1,0
50,1816701,1,4,4,14402325,8000,1987,15895063,0.287,11335914,99094,0.655,8.75,0,1,3e-05,0,0,0,0,0,0,1,0
51,2294093,0,2,2,14546692,7000,869,6081379,0.264,4475574,39124,0.205,2.65,0,1,0.0032,0,0,0,0,0,0,0,1
64,2710654,0,1,1,15110031,24950,595,14838381,0.172,12280481,107351,0.475,5.47,0,1,0.00088,0,0,0,0,0,0,1,0
62,912613,0,3,3,14701042,6550,1075,7039225,0.242,5337561,46659,0.614,7.71,0,1,0.0035,0,0,0,0,1,0,0,0
38,281977,0,3,3,13287273,7150,1532,10950917,0.182,8959498,78321,3.333,38.84,1,1,4e-05,0,1,0,0,0,0,0,0
39,1227051,0,2,2,7281596,13700,749,10262870,0.292,7265079,63509,0.621,8.36,0,1,7e-05,0,0,0,0,0,0,1,0
30,1262698,0,4,4,19091659,6565,2689,17651813,0.183,14419546,126050,1.198,13.98,1,1,0.00097,0,0,1,0,0,0,0,0
39,4124172,0,3,3,9792287,11200,1351,15135508,0.208,11982674,104748,0.305,3.67,0,1,0.07864,0,0,0,0,0,0,1,0
36,2852226,0,3,3,13213871,7750,1143,8855682,0.166,7390064,64601,0.272,3.1,0,1,0.01,0,0,0,0,0,0,1,0
39,2821131,0,2,1,38497334,28000,417,11684722,0.262,8617804,75334,0.32,4.14,0,0,0.00282,0,0,0,0,0,0,1,0
54,739437,1,2,3,9942780,7750,1342,10403081,0.239,7916084,69199,1.123,14.07,1,0,0.0001,0,0,0,0,0,0,1,0
38,4597386,1,2,2,13288331,24950,1081,26978617,0.168,22449517,196245,0.512,5.87,0,1,0.00017,0,0,0,0,0,0,1,0
40,1764961,0,2,2,5503578,8000,727,5817274,0.273,4229909,36976,0.251,3.3,1,1,0.03372,0,0,0,0,0,0,1,0
54,1808832,0,2,2,10173766,28000,960,26888596,0.152,22792174,199241,1.322,14.87,0,1,5e-05,0,0,0,0,0,0,1,0
61,1430755,0,1,2,24554208,7750,732,5670226,0.26,4195840,36678,0.308,3.96,0,0,0.02632,0,0,0,0,0,0,1,0
46,1480525,0,3,3,22446331,8970,1169,10483053,0.197,8413679,73549,0.596,7.08,0,1,0.00074,0,0,0,0,0,0,0,1
30,544627,0,3,3,6348328,4950,1070,5295677,0.23,4080084,35667,0.786,9.72,1,1,0.00073,0,0,0,1,0,0,0,0
37,30772,0,3,2,9204559,8800,700,6159222,0.175,5081678,44422,17.323,200.16,0,0,0.0,0,1,0,0,0,0,0,0
39,620490,0,3,3,6427482,7150,1176,8410891,0.16,7062348,61736,1.194,13.56,1,1,0.00372,0,1,0,0,0,0,0,0
58,260243,0,3,4,11979298,7700,2673,20584683,0.157,17342733,151604,6.991,79.1,0,0,0.0,0,0,0,0,0,0,0,1
27,1230903,0,3,3,12214989,6700,1178,7890586,0.263,5813008,50815,0.495,6.41,0,1,0.00108,0,0,0,0,1,0,0,0
31,516392,0,3,2,11112357,8740,858,7497866,0.28,5399420,47200,1.097,14.52,0,0,0.00028,0,0,0,0,1,0,0,0
57,2936769,0,2,2,4566037,24950,1067,26633652,0.236,20351377,177904,0.727,9.07,0,1,0.00037,0,0,0,0,0,0,1,0
48,2761326,0,2,2,11994431,24950,1047,26133073,0.273,19007055,166153,0.722,9.46,0,1,0.00196,0,0,0,0,0,0,1,0
44,2287645,0,3,3,14412891,7750,1023,7931793,0.225,6143516,53704,0.282,3.47,0,1,0.01225,0,0,0,0,0,0,1,0
41,2307912,1,2,3,9663086,13700,1261,17278470,0.199,13838625,120972,0.629,7.49,0,0,0.00386,0,0,0,0,0,0,1,0
43,1802618,0,3,3,14948831,7000,1120,7837135,0.204,6240656,54553,0.363,4.35,0,1,0.01424,0,0,0,0,0,0,0,1
52,2962424,1,2,2,11318243,16650,953,15868149,0.205,12608237,110217,0.446,5.36,0,1,0.00118,0,1,0,0,0,0,0,0
35,1163528,0,2,2,24410387,8000,1040,8318770,0.173,6878862,60132,0.62,7.15,0,1,0.00041,0,0,0,0,0,0,1,0
37,734701,0,3,4,4369467,7150,2139,15295598,0.254,11405260,99701,1.628,20.82,0,0,9e-05,0,1,0,0,0,0,0,0
34,524716,1,4,4,9704772,7730,2662,20576483,0.259,15237272,133199,3.046,39.21,0,1,1e-05,0,0,0,0,0,0,0,1
33,1278798,0,2,2,2621236,7750,797,6173998,0.247,4650209,40650,0.381,4.83,0,1,0.00944,0,0,0,0,0,0,1,0
58,504531,0,3,3,8115828,8740,1077,9415626,0.212,7418400,64849,1.542,18.66,0,1,0.00022,0,0,0,0,1,0,0,0
39,1758925,1,2,3,4888122,8000,1308,10466673,0.202,8349767,72991,0.498,5.95,0,0,0.00388,0,0,0,0,0,0,1,0
26,2123641,1,4,4,2285619,6565,2482,16293962,0.247,12269217,107253,0.606,7.67,0,1,0.00081,0,0,1,0,0,0,0,0
41,1800136,0,2,2,9811983,8000,1073,8586008,0.194,6922428,60513,0.403,4.77,0,1,0.00495,0,0,0,0,0,0,1,0
32,996755,0,2,2,10140429,6550,1053,6898980,0.236,5269578,46065,0.555,6.92,0,1,0.00145,0,0,0,0,1,0,0,0
42,1100230,1,1,2,2909153,6565,764,5016090,0.256,3733113,32633,0.356,4.56,0,0,0.00258,0,0,1,0,0,0,0,0
57,1994947,1,3,3,39277657,16700,1511,25231565,0.278,18215549,159234,0.958,12.65,1,1,0.00253,0,0,0,0,0,1,0,0
46,1874007,0,2,2,11208431,10280,833,8563553,0.187,6964616,60882,0.39,4.57,0,1,0.02238,0,0,0,0,1,0,0,0
36,4400112,1,3,2,12764916,5820,936,5444984,0.171,4511428,39437,0.108,1.24,0,0,0.0044,0,0,0,1,0,0,0,0
43,1268188,0,1,1,12055144,5820,508,2958759,0.176,2438190,21314,0.202,2.33,0,1,0.00661,0,0,0,1,0,0,0,0
74,1877802,0,3,3,6196148,6900,1277,8809192,0.253,6576797,57492,0.367,4.69,1,1,0.20964,0,0,0,1,0,0,0,0
52,2234353,1,1,1,13945689,28000,643,18014325,0.241,13667799,119479,0.642,8.06,0,1,4e-05,0,0,0,0,0,0,1,0
62,166136,1,4,3,14537702,7700,1266,9747282,0.162,8164879,71374,5.155,58.67,1,0,0.0,0,0,0,0,0,0,0,1
58,2341431,1,1,1,20311590,19800,409,8106669,0.176,6676811,58366,0.299,3.46,0,1,0.0103,0,0,0,0,0,0,0,1
34,2154274,0,3,3,2023952,6320,1550,9798770,0.275,7104446,62104,0.346,4.55,0,1,0.00296,0,0,0,0,1,0,0,0
44,1626184,0,4,4,6565907,8780,2416,21215724,0.207,16814851,146989,1.085,13.05,0,1,0.00054,0,1,0,0,0,0,0,0
38,1256939,0,3,2,7772635,7150,713,5096243,0.171,4226802,36949,0.353,4.05,1,0,0.01063,0,1,0,0,0,0,0,0
38,1763640,0,3,3,19155802,4950,1084,5367593,0.256,3996135,34933,0.238,3.04,0,1,0.01533,0,0,0,1,0,0,0,0
35,364387,0,2,2,10862014,13700,905,12399075,0.235,9487189,82933,2.731,34.03,1,1,0.00023,0,0,0,0,0,0,1,0
40,2489164,1,1,1,4855115,24950,623,15539774,0.171,12886972,112653,0.543,6.24,0,1,0.00588,0,0,0,0,0,0,1,0
61,6182168,0,2,1,10812667,16650,455,7568064,0.232,5809465,50784,0.099,1.22,0,0,0.01067,0,1,0,0,0,0,0,0
73,7581163,0,2,1,5289930,8000,429,3428693,0.233,2629598,22987,0.036,0.45,0,0,0.00556,0,1,0,0,0,0,0,0
34,225520,0,1,1,14069634,7750,635,4918155,0.204,3914610,34220,1.821,21.81,0,1,0.00027,0,0,0,0,0,0,1,0
26,2628499,0,2,2,7277136,8000,693,5544569,0.172,4593520,40155,0.183,2.11,1,1,0.01148,0,1,0,0,0,0,0,0
44,1775518,1,2,2,7670929,8000,764,6111794,0.168,5083230,44436,0.3,3.44,1,1,0.00378,0,1,0,0,0,0,0,0
56,1315921,1,2,2,7241795,8000,954,7633832,0.18,6260554,54727,0.499,5.8,1,1,0.00066,0,1,0,0,0,0,0,0
40,2489505,0,2,2,11261306,8800,752,6621103,0.177,5449262,47635,0.23,2.66,0,1,0.03901,0,1,0,0,0,0,0,0
42,2910947,0,3,3,3503444,9600,1358,13032371,0.173,10781175,94245,0.389,4.48,0,1,0.00059,0,0,0,1,0,0,0,0
59,2342417,1,4,4,3515294,8780,1860,16331267,0.17,13561395,118549,0.607,6.97,0,1,0.00637,0,1,0,0,0,0,0,0
50,2377087,0,3,3,22240357,20350,1320,26856242,0.15,22824372,199522,1.007,11.3,0,1,0.00051,0,0,1,0,0,0,0,0
61,2721163,1,3,3,41122664,20350,1101,22403738,0.236,17121803,149672,0.66,8.23,0,1,0.00045,0,0,1,0,0,0,0,0
28,1334441,1,3,3,3285659,7730,1459,11280593,0.158,9501665,83060,0.747,8.45,0,1,0.00145,0,0,0,0,0,0,0,1
50,5539698,0,2,2,7378044,8800,677,5960724,0.181,4882844,42684,0.092,1.08,1,1,0.00505,0,1,0,0,0,0,0,0
30,2286636,0,3,3,14551682,19800,1600,31674546,0.291,22458591,196325,1.03,13.85,0,1,0.00746,0,0,0,0,0,0,0,1
38,6428,0,3,2,2172338,6550,775,5076313,0.275,3678476,32156,60.031,789.74,0,0,0.0,0,0,0,0,1,0,0,0
46,731015,1,2,1,10078395,5820,645,3756228,0.24,2854986,24957,0.41,5.14,0,0,0.00413,0,0,0,1,0,0,0,0
36,2712987,1,2,2,11101624,10280,866,8900550,0.232,6839199,59786,0.264,3.28,0,1,0.02889,0,0,0,0,1,0,0,0
55,1277218,0,3,3,12399916,7000,1304,9124521,0.246,6881504,60156,0.565,7.14,1,1,0.0008,0,0,0,0,0,0,0,1
46,3539101,0,3,3,6632244,19800,1332,26369880,0.225,20443674,178711,0.606,7.45,0,1,0.00556,0,0,0,0,0,0,0,1
48,2101327,0,1,1,10935131,24950,577,14403587,0.221,11224921,98124,0.56,6.85,1,1,0.00108,0,0,0,0,0,0,1,0
56,6655840,1,2,2,5607160,5820,1067,6209808,0.173,5137845,44913,0.081,0.93,1,1,0.0119,0,0,0,1,0,0,0,0
44,1683868,0,3,4,11071816,8000,2365,18922056,0.239,14404834,125922,0.897,11.24,0,0,0.00036,0,0,0,0,0,0,1,0
43,1819848,1,3,2,3126651,9600,741,7111467,0.299,4985565,43582,0.287,3.91,0,0,0.0106,0,0,0,1,0,0,0,0
53,410363,1,3,3,25084527,6320,1498,9467276,0.174,7822545,68382,2.0,23.07,0,1,0.00011,0,0,0,0,1,0,0,0
62,1113764,0,4,4,6257061,7750,2284,17701541,0.288,12610796,110239,1.188,15.89,0,1,0.00034,0,0,0,0,0,0,1,0
59,2209961,1,3,3,12195437,7730,1341,10368370,0.232,7966102,69637,0.378,4.69,1,1,0.00981,0,0,0,0,0,0,0,1
38,2429760,0,2,2,2212939,24950,732,18253071,0.178,15000818,131132,0.648,7.51,0,1,0.00169,0,0,0,0,0,0,1,0
45,1785161,1,3,3,6901798,6900,1506,10391667,0.271,7571112,66184,0.445,5.82,0,1,0.00126,0,0,0,1,0,0,0,0
45,1335397,1,2,1,7427008,11200,590,6610526,0.167,5507861,48148,0.433,4.95,1,0,0.00377,0,0,0,0,0,0,1,0
45,1384312,1,1,1,70235644,6565,556,3650018,0.266,2679046,23419,0.203,2.64,0,1,0.00844,0,0,1,0,0,0,0,0
40,502509,0,1,1,12076290,7750,511,3963236,0.293,2802601,24499,0.585,7.89,0,1,0.00099,0,0,0,0,0,0,1,0
61,1182970,0,3,3,3322690,7650,1094,8368845,0.296,5892353,51509,0.523,7.07,0,1,0.00629,0,0,1,0,0,0,0,0
33,1445641,1,2,2,5050223,8740,695,6076656,0.167,5063711,44265,0.367,4.2,1,1,0.09051,0,0,0,0,1,0,0,0
68,2356055,0,2,3,2413264,8970,1045,9375612,0.25,7034907,61497,0.313,3.98,0,0,0.04959,0,0,0,0,0,0,0,1
47,3173607,0,3,3,35191738,6900,1342,9263052,0.16,7784801,68052,0.257,2.92,0,1,0.00954,0,0,0,1,0,0,0,0
45,440967,0,3,3,12014355,6320,1079,6816817,0.184,5564683,48644,1.324,15.46,0,1,0.00031,0,0,0,0,1,0,0,0
50,1843571,1,2,2,25937395,6565,953,6258080,0.248,4709121,41165,0.268,3.39,0,1,0.04189,0,0,1,0,0,0,0,0
31,363515,0,3,3,2738790,8000,1076,8608261,0.174,7107007,62127,2.051,23.68,0,1,0.00033,0,0,0,0,0,0,1,0
60,1768728,0,2,3,5395607,7730,1498,11579991,0.237,8837397,77253,0.524,6.55,0,0,0.00114,0,0,0,0,0,0,0,1
33,2295940,0,1,1,5239849,28000,572,16008289,0.249,12023846,105108,0.549,6.97,0,1,0.00248,0,0,0,0,0,0,1,0
44,644316,0,3,3,2201876,7000,1200,8399523,0.212,6621363,57881,1.078,13.04,0,1,0.0006,0,0,0,0,0,0,0,1
58,556583,0,3,2,6819540,8000,865,6917403,0.173,5723428,50032,1.079,12.43,1,0,0.00412,0,0,0,0,0,0,1,0
68,2249673,0,3,2,15894389,7000,916,6411923,0.218,5012291,43816,0.234,2.85,0,0,0.00758,0,0,0,0,0,0,0,1
46,1444652,0,1,1,11494954,7700,647,4981759,0.165,4157849,36346,0.302,3.45,0,1,0.01203,0,0,0,0,0,0,0,1
38,786809,0,3,3,6144372,8000,1297,10376852,0.248,7802528,68207,1.04,13.19,0,1,0.00072,0,1,0,0,0,0,0,0
34,1902207,0,3,3,7164830,7000,1372,9602316,0.275,6964178,60878,0.384,5.05,0,1,0.07117,0,0,0,0,0,0,0,1
41,2469175,1,3,4,14427901,5820,2439,14193301,0.174,11717404,102429,0.498,5.75,1,0,0.00573,0,0,0,1,0,0,0,0
48,133450,0,2,2,8542265,6550,765,5008084,0.214,3937503,34420,3.095,37.53,1,1,2e-05,0,0,0,0,1,0,0,0
33,1228172,0,3,3,7198549,7000,1309,9163786,0.238,6985355,61063,0.597,7.46,0,1,0.00048,0,0,0,0,0,0,0,1
32,588574,1,2,2,14555550,7730,861,6653443,0.233,5101765,44598,0.909,11.3,0,1,0.00054,0,0,0,0,0,0,0,1
41,1336290,0,3,3,31458277,6565,1260,8273773,0.255,6161749,53864,0.484,6.19,0,1,0.0005,0,0,1,0,0,0,0,0
43,1701860,0,3,3,6052863,8000,1196,9565564,0.243,7237792,63270,0.446,5.62,0,1,0.01308,0,0,0,0,0,0,1,0
56,8293052,1,1,1,10033397,44000,539,23709271,0.296,16692145,145917,0.211,2.86,0,1,0.01865,0,0,0,0,0,0,1,0
32,2466928,0,3,3,10869838,8000,1385,11080533,0.286,7916262,69201,0.337,4.49,1,1,0.04444,0,0,0,0,0,0,1,0
38,1963901,0,2,2,24877293,11000,846,9310472,0.215,7306378,63870,0.39,4.74,0,1,0.00101,0,0,0,1,0,0,0,0
43,2328918,1,2,2,10859915,16650,1021,17000168,0.183,13883208,121362,0.625,7.3,0,1,0.00077,0,1,0,0,0,0,0,0
58,2690924,1,3,3,19987742,11000,1273,14007865,0.276,10144281,88678,0.395,5.21,0,1,0.00549,0,0,0,1,0,0,0,0
38,1619415,1,2,2,11582419,9600,1001,9610455,0.212,7569283,66168,0.49,5.93,1,1,0.00204,0,0,0,1,0,0,0,0
39,426250,0,2,3,7461150,8780,1409,12369452,0.24,9396543,82141,2.312,29.02,0,0,3e-05,0,1,0,0,0,0,0,0
39,896323,0,2,1,12539017,7650,476,3641633,0.239,2769882,24213,0.324,4.06,0,0,0.00412,0,0,1,0,0,0,0,0
31,2296340,1,1,1,4656845,9600,593,5689609,0.165,4749945,41522,0.217,2.48,1,1,0.01043,0,0,0,1,0,0,0,0
55,2159318,1,1,1,6298555,24950,448,11176186,0.298,7850063,68622,0.381,5.18,0,1,0.0038,0,0,0,0,0,0,1,0
38,9231493,0,1,1,4053541,16650,485,8077596,0.277,5840674,51057,0.066,0.88,0,1,0.01075,0,1,0,0,0,0,0,0
59,936747,0,3,4,8835232,8780,2470,21683750,0.192,17520375,153157,1.962,23.15,0,0,5e-05,0,1,0,0,0,0,0,0
43,670105,0,1,1,11301962,8000,541,4329960,0.221,3371211,29470,0.528,6.46,0,1,0.00086,0,0,0,0,0,0,1,0
51,630751,0,2,2,20849019,7750,1089,8443095,0.277,6101552,53337,1.015,13.39,0,1,0.00033,0,0,0,0,0,0,1,0
48,705900,1,2,2,3025098,6565,756,4964386,0.178,4080344,35669,0.606,7.03,0,1,0.00017,0,0,1,0,0,0,0,0
38,2496640,1,4,4,12438903,8000,2381,19046763,0.249,14298634,124993,0.601,7.63,0,1,0.00033,0,1,0,0,0,0,0,0
26,1492852,0,3,3,13465061,7150,1375,9830912,0.276,7120702,62247,0.5,6.59,1,1,0.00085,0,1,0,0,0,0,0,0
34,1161715,1,3,3,6081750,4950,1104,5465074,0.293,3866404,33799,0.349,4.7,1,1,0.05951,0,0,0,1,0,0,0,0
53,3218033,0,3,3,10472591,7700,1474,11351333,0.174,9373359,81938,0.306,3.53,1,1,0.05541,0,0,0,0,0,0,0,1
38,649079,0,2,2,8591083,6565,925,6074507,0.197,4877936,42641,0.788,9.36,1,1,0.0001,0,0,1,0,0,0,0,0
26,539883,0,3,3,4520474,4950,1357,6718403,0.288,4785215,41831,0.93,12.44,1,1,0.00016,0,0,0,1,0,0,0,0
37,3012406,0,2,2,6154148,7700,951,7324492,0.292,5182309,45302,0.18,2.43,1,1,0.0203,0,0,0,0,0,0,0,1
40,2762176,0,3,3,12821336,7150,1055,7545250,0.278,5450571,47647,0.207,2.73,0,1,0.00125,0,1,0,0,0,0,0,0
39,1643786,0,2,2,24673649,5760,863,4968661,0.283,3562575,31143,0.227,3.02,0,1,0.0026,0,0,0,0,0,1,0,0
31,728343,1,2,2,13200785,4950,661,3271354,0.188,2654737,23207,0.382,4.49,0,1,0.00239,0,0,0,1,0,0,0,0
35,2921483,0,3,3,20840898,6565,1460,9582997,0.29,6803810,59476,0.244,3.28,0,1,0.00815,0,0,1,0,0,0,0,0
30,8997196,1,2,2,11874388,24950,900,22460882,0.236,17163878,150040,0.2,2.5,0,1,0.04802,0,0,0,0,0,0,1,0
37,644546,0,2,2,9298691,6320,880,5560295,0.238,4239154,37057,0.69,8.63,0,1,0.00178,0,0,0,0,1,0,0,0
44,1142460,0,3,2,7449410,6900,747,5151222,0.159,4332438,37873,0.398,4.51,1,0,0.00594,0,0,0,1,0,0,0,0
49,1286540,0,2,1,3526851,13700,401,5489345,0.236,4195882,36679,0.342,4.27,0,0,0.00245,0,0,0,0,0,0,1,0
41,3448060,0,3,3,11663098,7000,1496,10474248,0.159,8804672,76967,0.268,3.04,1,1,0.06887,0,0,0,0,0,0,0,1
58,3474676,0,3,4,8435030,9600,2244,21544872,0.256,16031368,140140,0.484,6.2,0,0,0.00827,0,0,0,1,0,0,0,0
58,845811,0,2,2,9015676,11200,814,9118251,0.193,7361634,64353,0.913,10.78,1,1,0.00173,0,0,0,0,0,0,1,0
28,229170,0,3,3,10630400,8000,1280,10243434,0.225,7942790,69433,3.636,44.7,1,1,0.0,0,1,0,0,0,0,0,0
